t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
324,6695.9180777777765,141.75702585626746,6586.953981838177,6804.882173717376,3720.554
325,6716.49158888889,142.33270581487466,6607.084986160924,6825.898191616856,3731.755
326,6737.263077777778,142.88732736348405,6627.430155188289,6847.096000367266,3743.2173
327,6757.9785555555545,143.30410254566272,6647.825271201548,6868.131839909561,3754.6804
328,6778.716377777777,143.84842177148462,6668.144692628564,6889.288062926989,3766.5103
329,6799.505144444443,144.47894020779546,6688.4487999214125,6910.561488967474,3778.3394
330,6820.138544444445,144.97427040060498,6708.701455430444,6931.575633458446,3789.757
331,6840.763555555556,145.53556237372115,6728.895019337868,6952.632091773245,3801.174
332,6861.429055555555,146.04918509846357,6749.165713962137,6973.692397148974,3811.7092
333,6881.925266666666,146.5776277813058,6769.255728069296,6994.594805264036,3822.2441
334,6902.503955555556,147.153803857555,6789.3915288200415,7015.61638229107,3833.0142
335,6923.138911111111,147.63401356338454,6809.657362519793,7036.620459702429,3843.7842
336,6943.805022222221,148.09682667939555,6829.9677239777875,7057.642320466654,3855.8435
337,6964.528011111111,148.57132144839926,6850.325983900192,7078.730038322029,3867.903
338,6985.186133333334,149.19337598418207,6870.505952678469,7099.866313988198,3879.226
339,7005.894077777779,149.63645003937697,6890.8733202550875,7120.91483530047,3890.549
340,7026.635122222221,150.22695142481732,6911.160465153973,7142.109779290469,3902.0212
341,7047.306644444445,150.834122482316,6931.365274386408,7163.248014502482,3913.494
342,7068.041233333333,151.4643728990088,6951.615409919594,7184.467056747073,3924.8367
343,7088.787488888888,151.95216531656806,6971.986715031144,7205.588262746633,3936.1792
344,7109.499055555556,152.41478282071347,6992.342682405286,7226.655428705826,3947.4717
345,7130.0985666666675,153.08110292280526,7012.430014546133,7247.767118787202,3958.7634
346,7150.808844444444,153.60171838910313,7032.740111851198,7268.87757703769,3969.798
347,7171.482844444446,154.21135853245457,7052.945500954015,7290.020187934876,3980.832
348,7192.2227555555555,154.7345169240294,7073.283276927012,7311.162234184099,3992.1343
349,7212.881799999999,155.19836123459868,7093.585779072035,7332.177820927964,4003.436
350,7233.408922222221,155.7256161230128,7113.707617309927,7353.110227134515,4014.8647
351,7254.121177777777,156.30558865564242,7133.974066512633,7374.268289042921,4026.2952
352,7274.6949888888885,156.7569083274757,7154.200962613895,7395.189015163882,4037.433
353,7295.432377777777,157.28796064772234,7174.530148553951,7416.334607001603,4048.5713
354,7316.068455555555,157.8402391276075,7194.741707512263,7437.395203598848,4059.512
355,7336.627088888888,158.2859599175449,7214.957729517348,7458.2964482604275,4070.452
356,7357.2020111111115,158.86163823017068,7235.090146216417,7479.3138760058055,4082.244
357,7377.871066666666,159.36228451727527,7255.374370969193,7500.367762364139,4094.0361
358,7398.548811111111,159.86917795601997,7275.66248262502,7521.435139597202,4105.178
359,7419.152233333333,160.3371422631621,7295.90619563811,7542.398271028556,4116.3193
360,7439.779055555555,160.85646809304183,7316.1338286899245,7563.424282421185,4127.658
361,7460.350866666665,161.41490112106288,7336.276390177084,7584.425343156246,4138.997
362,7481.015055555556,162.07351050754033,7356.4343270764075,7605.595784034704,4150.1055
363,7501.675388888889,162.57018706409116,7376.712881011986,7626.637896765792,4161.2134
364,7522.304511111111,163.19072325341784,7396.865016894665,7647.744005327558,4172.7666
365,7543.135055555556,163.73120746409418,7417.280108397499,7668.990002713614,4184.3193
366,7563.921688888888,164.27834533907256,7437.646174330088,7690.197203447688,4195.7266
367,7584.555922222222,164.86695146228362,7457.827964945378,7711.283879499066,4207.1343
368,7605.241988888888,165.34076881901683,7478.1498233507255,7732.334154427051,4218.5522
369,7625.856811111111,165.8332253607704,7498.386109965717,7753.327512256505,4229.9697
370,7646.615455555557,166.33639691603204,7518.757982514447,7774.472928596667,4241.068
371,7667.3652,166.82840725960764,7539.12953432994,7795.600865670061,4252.1655
372,7687.965255555556,167.36801486830674,7559.314810759814,7816.615700351298,4263.156
373,7708.7884444444435,167.776499682063,7579.824010425471,7837.752878463416,4274.1465
374,7729.392322222222,168.2444514308108,7600.068188647353,7858.716455797091,4285.667
375,7750.098922222222,168.78173108331214,7620.36179894721,7879.836045497234,4297.1855
376,7770.769044444445,169.30437589392162,7640.630180804597,7900.907908084293,4308.5483
377,7791.342322222221,169.85240056969883,7660.7822095261945,7921.902434918247,4319.911
378,7811.986499999999,170.3285219259902,7681.060408031817,7942.912591968181,4330.976
379,7832.681344444445,170.89110509169356,7701.322812774093,7964.039876114797,4342.042
380,7853.35788888889,171.3783365875955,7721.624837937087,7985.090939840692,4353.647
381,7874.167577777777,171.9181497180111,7742.019589722317,8006.315565833238,4365.253
382,7894.90071111111,172.34667336774623,7762.423330619541,8027.378091602678,4376.952
383,7915.494766666667,172.79349304466018,7782.673930167547,8048.315603165786,4388.651
384,7936.0997777777775,173.42931733218987,7802.790203466556,8069.409352088999,4400.155
385,7956.7582,173.91507028401833,7823.075242916911,8090.44115708309,4411.66
386,7977.359588888889,174.47548024688473,7843.245862575206,8111.473315202573,4423.306
387,7997.968355555557,175.2117289423721,7863.288698396429,8132.648012714684,4434.953
388,8018.584099999999,175.73626132685305,7883.5012515583185,8153.66694844168,4446.2285
389,8039.2116,176.19073111634614,7903.779415153686,8174.643784846313,4457.5054
390,8059.833766666667,176.7445229076985,7923.9758997667195,8195.691633566614,4468.8774
391,8080.403244444444,177.29911551319216,7944.119079930623,8216.687408958265,4480.251
392,8101.079844444445,177.84538038345366,7964.375783580711,8237.783905308179,4491.4688
393,8121.732277777777,178.4174993463069,7984.588447349321,8258.876108206234,4502.6875
394,8142.368544444445,178.8671045654924,8004.879116851105,8279.857972037786,4513.779
395,8162.9735666666675,179.45826648073364,8025.02973179962,8300.917401533716,4524.8696
396,8183.637588888891,179.99963188439744,8045.277623735341,8321.99755404244,4535.8438
397,8204.202111111112,180.54730724538248,8065.421165408502,8342.983056813722,4546.8174
398,8224.922933333333,181.11221805758979,8085.707758741067,8364.1381079256,4558.498
399,8245.596566666667,181.54450805806542,8106.049104564832,8385.144028768502,4570.1787
400,8266.290733333333,182.0413854850251,8126.361337431079,8406.220129235588,4581.52
401,8286.968766666665,182.60257925188233,8146.607999048736,8427.329534284594,4592.862
402,8307.696588888888,183.14404397095774,8166.919614643874,8448.473563133903,4603.703
403,8328.300433333332,183.6360583085332,8187.145263389309,8469.455603277356,4614.544
404,8348.99911111111,184.11456866815598,8207.47612554441,8490.52209667781,4625.769
405,8369.761777777778,184.65011769951454,8227.827132784105,8511.69642277145,4636.993
406,8390.449,185.17094774153952,8248.114009596113,8532.783990403888,4648.337
407,8411.211444444443,185.66896987051382,8268.493640344275,8553.929248544611,4659.6816
408,8431.9224,186.16684127360082,8288.821898061726,8575.022901938273,4671.0986
409,8452.500777777777,186.57015183304898,8309.090263900218,8595.911291655337,4682.5146
410,8473.175388888889,187.0343159449255,8329.408086890862,8616.942690886915,4694.0435
411,8493.864,187.54427733538037,8349.704706976912,8638.023293023087,4705.5703
412,8514.477777777778,187.95054584502918,8370.006199133606,8658.94935642195,4717.3906
413,8535.104111111112,188.49088414525792,8390.217191682026,8679.991030540197,4729.2114
414,8555.789888888889,188.94343677238723,8410.555106716618,8701.02467106116,4740.239
415,8576.435555555556,189.52434951551174,8430.754244320673,8722.116866790439,4751.266
416,8597.01877777778,190.11534169602024,8450.883189738854,8743.154365816705,4762.43
417,8617.653,190.5428106515698,8471.188830234685,8764.117169765315,4773.5957
418,8638.341666666667,190.9624954199122,8491.554898630926,8785.128434702408,4784.5996
419,8659.067222222222,191.50018220668716,8511.86715153523,8806.267292909213,4795.6035
420,8679.690777777778,192.1208816642389,8532.013595252176,8827.36796030338,4807.1714
421,8700.269166666667,192.68781957839212,8552.156197082919,8848.382136250415,4818.7397
422,8721.033666666666,193.18104013075413,8572.541574205146,8869.525759128186,4828.884
423,8741.795777777777,193.70268147845667,8592.902716281293,8890.688839274262,4839.028
424,8762.397611111111,194.20842237815327,8613.115802745946,8911.679419476277,4850.114
