t,ppo_mean,ppo_std,ppo_ci_lo,ppo_ci_hi,caetc_mean
310,28828.437599999997,151.7877988617654,28639.968154786748,29016.907045213247,87684.734
311,28922.532800000004,152.52715054605906,28733.14532841836,29111.92027158165,87967.58
312,29012.617600000005,152.93969786912652,28822.71788325975,29202.51731674026,88250.45
313,29104.750399999997,153.3991206927213,28914.28023447973,29295.220565520263,88533.28
314,29201.4784,154.2279072697291,29009.979160024868,29392.97763997513,88816.14
315,29294.499200000002,154.64889912055597,29102.47722960016,29486.521170399843,89099.0
316,29383.9502,156.03308712641746,29190.209533186535,29577.690866813464,89381.86
317,29476.0764,156.64560393065582,29281.57519312242,29670.577606877585,89664.695
318,29568.780199999997,157.04932629495698,29373.777705597393,29763.782694402602,89947.56
319,29660.291000000005,156.82436814634428,29465.567828031635,29855.014171968374,90230.41
320,29751.076800000003,157.3260952359772,29555.73065156751,29946.422948432493,90513.25
321,29842.952999999998,157.62988286489423,29647.22964940558,30038.676350594415,90796.12
322,29934.897199999996,158.01755460138008,29738.692491367263,30131.10190863273,91078.98
323,30027.5396,158.85234327607478,29830.298364323793,30224.780835676207,91361.836
324,30118.6664,159.7070295143575,29920.363931191954,30316.968868808042,91644.695
325,30210.7826,160.65877615710917,30011.29838165024,30410.26681834976,91927.52
326,30303.138199999998,161.22628315414315,30102.94932864329,30503.327071356704,92210.39
327,30396.024199999996,161.44328073723037,30195.565890556674,30596.482509443318,92493.23
328,30489.760000000002,161.53061604537922,30289.19324944878,30690.326750551223,92776.09
329,30582.3934,161.88618260154377,30381.385155257023,30783.40164474298,93058.945
330,30673.8816,162.42565605008247,30472.203510497984,30875.559689502017,93341.805
331,30764.748199999995,162.64120041889785,30562.802476815206,30966.693923184783,93624.66
332,30855.0566,162.67671460230554,30653.06678013225,31057.04641986775,93907.52
333,30949.4516,163.67333566222746,30746.22431164229,31152.67888835771,94190.37
334,31041.882800000003,163.6893804105816,30838.635589455902,31245.130010544104,94473.23
335,31133.430800000002,164.35476276853026,30929.357408137,31337.504191863005,94756.07
336,31225.786200000002,165.3010585574088,31020.537826724296,31431.03457327571,95038.92
337,31318.2906,165.85617292039498,31112.352961204888,31524.228238795113,95321.77
